run_id,instance_id,category,official_resolved,match_mode,source_run_id,source_instance_id,source_config_id
assignment-case-v1:6db55bbde94c6855c56154207749b517dd88d6430f6faa9cf053fa2775dfa36c,django__django-12286,django/django,True,exact_run_id,assignment-case-v1:6db55bbde94c6855c56154207749b517dd88d6430f6faa9cf053fa2775dfa36c,django__django-12286,shared-baseline
assignment-case-v1:6e4e07527475ed0ccce874dd3988449464ab901a4257e858e981f819f76ff48b,django__django-12050,django/django,True,exact_run_id,assignment-case-v1:6e4e07527475ed0ccce874dd3988449464ab901a4257e858e981f819f76ff48b,django__django-12050,shared-baseline
assignment-case-v1:6eaa0843d9869c3a3e4daba0d6f9a507ac21cfacaf47d98dbf9aa740611213e6,django__django-16408,django/django,False,exact_run_id,assignment-case-v1:6eaa0843d9869c3a3e4daba0d6f9a507ac21cfacaf47d98dbf9aa740611213e6,django__django-16408,shared-baseline
assignment-case-v1:6f3e6cbdff25652feb2b502582d2e3182696c8987ab50cadaf6d96ad69ceb76e,django__django-11095,django/django,True,exact_run_id,assignment-case-v1:6f3e6cbdff25652feb2b502582d2e3182696c8987ab50cadaf6d96ad69ceb76e,django__django-11095,shared-baseline
assignment-case-v1:6f47a74048cf7e1ad3969ccbbab7da735e0e157a79d2f33dfbf005cec692e2b7,sympy__sympy-13091,sympy/sympy,False,exact_run_id,assignment-case-v1:6f47a74048cf7e1ad3969ccbbab7da735e0e157a79d2f33dfbf005cec692e2b7,sympy__sympy-13091,shared-baseline
assignment-case-v1:6fca391a1ae20c88afc410322737149a9aaa4b3d5ef665fe20b82cdbd7566e83,sympy__sympy-11400,sympy/sympy,False,exact_run_id,assignment-case-v1:6fca391a1ae20c88afc410322737149a9aaa4b3d5ef665fe20b82cdbd7566e83,sympy__sympy-11400,shared-baseline
assignment-case-v1:708aaa35f709abdf123885446da7f705fbaabc2899256c3b5f8538ce95afaf53,django__django-11820,django/django,False,exact_run_id,assignment-case-v1:708aaa35f709abdf123885446da7f705fbaabc2899256c3b5f8538ce95afaf53,django__django-11820,shared-baseline
assignment-case-v1:71e5dfccdfb62d34bdb61f7b3c43cd50e32e594f5c04b49bfe29ddb0ea093094,pytest-dev__pytest-5221,pytest-dev/pytest,False,exact_run_id,assignment-case-v1:71e5dfccdfb62d34bdb61f7b3c43cd50e32e594f5c04b49bfe29ddb0ea093094,pytest-dev__pytest-5221,shared-baseline
assignment-case-v1:72138f86695117328feb1f648dff72a3b05416c9aa82f508d715af2353e7321f,django__django-16631,django/django,False,exact_run_id,assignment-case-v1:72138f86695117328feb1f648dff72a3b05416c9aa82f508d715af2353e7321f,django__django-16631,shared-baseline
assignment-case-v1:725509c8de715e2420b73c4d48ebcae82c75def6c68b8a40414305406f59d4cf,sphinx-doc__sphinx-8459,sphinx-doc/sphinx,False,exact_run_id,assignment-case-v1:725509c8de715e2420b73c4d48ebcae82c75def6c68b8a40414305406f59d4cf,sphinx-doc__sphinx-8459,shared-baseline
assignment-case-v1:727a6819557867f793a8766a8aa3d649d889d1d02245ada81636cf4f4ace02e8,django__django-15629,django/django,False,exact_run_id,assignment-case-v1:727a6819557867f793a8766a8aa3d649d889d1d02245ada81636cf4f4ace02e8,django__django-15629,shared-baseline
assignment-case-v1:729107455469616282318e67e6e6125408f3cf28964cd048f9c800ce02e69a7e,psf__requests-1766,psf/requests,True,exact_run_id,assignment-case-v1:729107455469616282318e67e6e6125408f3cf28964cd048f9c800ce02e69a7e,psf__requests-1766,shared-baseline
assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e,sphinx-doc__sphinx-9281,sphinx-doc/sphinx,True,exact_run_id,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e,sphinx-doc__sphinx-9281,shared-baseline
assignment-case-v1:73145a632583a980e5f9cf93d03bb838415ec0f10ba57a6750999e41402a78da,pytest-dev__pytest-7521,pytest-dev/pytest,False,exact_run_id,assignment-case-v1:73145a632583a980e5f9cf93d03bb838415ec0f10ba57a6750999e41402a78da,pytest-dev__pytest-7521,shared-baseline
assignment-case-v1:7321df8d4478b55817393a2201fdfbf9dafcfab67d199557ffcaedf847bebe9b,django__django-13658,django/django,True,exact_run_id,assignment-case-v1:7321df8d4478b55817393a2201fdfbf9dafcfab67d199557ffcaedf847bebe9b,django__django-13658,shared-baseline
assignment-case-v1:73709d4c81bf9efa3ad27df6f9c76c7d99e5772d954b143de7002d05b54229d9,psf__requests-863,psf/requests,True,exact_run_id,assignment-case-v1:73709d4c81bf9efa3ad27df6f9c76c7d99e5772d954b143de7002d05b54229d9,psf__requests-863,shared-baseline
assignment-case-v1:7374c7c738edb2381a817a93387f5b08b1883936ab93756097d2ea6bb220870c,django__django-15320,django/django,False,exact_run_id,assignment-case-v1:7374c7c738edb2381a817a93387f5b08b1883936ab93756097d2ea6bb220870c,django__django-15320,shared-baseline
assignment-case-v1:737b71a84a2b91169b9997cb650d5b4e55c8405329342de429c325292d1de50b,sphinx-doc__sphinx-8273,sphinx-doc/sphinx,False,exact_run_id,assignment-case-v1:737b71a84a2b91169b9997cb650d5b4e55c8405329342de429c325292d1de50b,sphinx-doc__sphinx-8273,shared-baseline
assignment-case-v1:7446d884a11b1d745610aefd7cf6c7b615c7fbba2f2474d2ebbf5465b758cd0e,django__django-15814,django/django,False,exact_run_id,assignment-case-v1:7446d884a11b1d745610aefd7cf6c7b615c7fbba2f2474d2ebbf5465b758cd0e,django__django-15814,shared-baseline
assignment-case-v1:751f2ce14ba414d86d57d18dc58c29ad822fe1b48959dbc7ee1d5c731517c389,sympy__sympy-17139,sympy/sympy,False,exact_run_id,assignment-case-v1:751f2ce14ba414d86d57d18dc58c29ad822fe1b48959dbc7ee1d5c731517c389,sympy__sympy-17139,shared-baseline
assignment-case-v1:752cd4703d4100506d1f9a5e65ca63fb2e5c5e150b27b3d6408a530e9d646ade,sphinx-doc__sphinx-7910,sphinx-doc/sphinx,False,exact_run_id,assignment-case-v1:752cd4703d4100506d1f9a5e65ca63fb2e5c5e150b27b3d6408a530e9d646ade,sphinx-doc__sphinx-7910,shared-baseline
assignment-case-v1:752d581b0fe9d74ff1b242296dbba9941f6a9e6859006dfbb8eed0345c14cce4,django__django-14559,django/django,True,exact_run_id,assignment-case-v1:752d581b0fe9d74ff1b242296dbba9941f6a9e6859006dfbb8eed0345c14cce4,django__django-14559,shared-baseline
assignment-case-v1:7593042d206fe77eb7a942424ee401a14a443b6794284bb9ca63eb4cb076eb80,django__django-13810,django/django,True,exact_run_id,assignment-case-v1:7593042d206fe77eb7a942424ee401a14a443b6794284bb9ca63eb4cb076eb80,django__django-13810,shared-baseline
assignment-case-v1:759de6632400ee62e8a781d754bf20a90280c9746b3d7958f478d36ef5ce3820,sympy__sympy-12419,sympy/sympy,False,exact_run_id,assignment-case-v1:759de6632400ee62e8a781d754bf20a90280c9746b3d7958f478d36ef5ce3820,sympy__sympy-12419,shared-baseline
assignment-case-v1:779d23a6be1d6d065d893037b67ce08c7ddbecdee4814a79889ff9a604957104,django__django-11999,django/django,False,exact_run_id,assignment-case-v1:779d23a6be1d6d065d893037b67ce08c7ddbecdee4814a79889ff9a604957104,django__django-11999,shared-baseline
assignment-case-v1:77d428ed98d5a118cd6e81c8693f3a45181e8bd21870a6b0bce11c278a0d9832,astropy__astropy-14995,astropy/astropy,True,exact_run_id,assignment-case-v1:77d428ed98d5a118cd6e81c8693f3a45181e8bd21870a6b0bce11c278a0d9832,astropy__astropy-14995,shared-baseline
assignment-case-v1:7861eccebbc54b8383894a3ddb5f92399afeee80793af8ebd112dbfe884bf480,matplotlib__matplotlib-24265,matplotlib/matplotlib,False,exact_run_id,assignment-case-v1:7861eccebbc54b8383894a3ddb5f92399afeee80793af8ebd112dbfe884bf480,matplotlib__matplotlib-24265,shared-baseline
assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066,matplotlib__matplotlib-25332,matplotlib/matplotlib,False,exact_run_id,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066,matplotlib__matplotlib-25332,shared-baseline
assignment-case-v1:78e12fa9ff4067664f162a63af390cc44857f988a954f0abe118661b11bda92c,django__django-15268,django/django,False,exact_run_id,assignment-case-v1:78e12fa9ff4067664f162a63af390cc44857f988a954f0abe118661b11bda92c,django__django-15268,shared-baseline
assignment-case-v1:7a302ad31c3fdc416152a8a7f5dbdd89361c83e0d4ea0d51d87723daa05da37f,astropy__astropy-13977,astropy/astropy,False,exact_run_id,assignment-case-v1:7a302ad31c3fdc416152a8a7f5dbdd89361c83e0d4ea0d51d87723daa05da37f,astropy__astropy-13977,shared-baseline
assignment-case-v1:7b0fd653d6efc58a8a6a41d8572839c8f0d2b7e2eb86b54f97f789fcaefb300f,scikit-learn__scikit-learn-10508,scikit-learn/scikit-learn,False,exact_run_id,assignment-case-v1:7b0fd653d6efc58a8a6a41d8572839c8f0d2b7e2eb86b54f97f789fcaefb300f,scikit-learn__scikit-learn-10508,shared-baseline
assignment-case-v1:7c03ea9d98aab1f10d26faeb80cd5bed0d8cef9d760e52bfd787de72f88d873b,astropy__astropy-13579,astropy/astropy,False,exact_run_id,assignment-case-v1:7c03ea9d98aab1f10d26faeb80cd5bed0d8cef9d760e52bfd787de72f88d873b,astropy__astropy-13579,shared-baseline
assignment-case-v1:7c0b0d0c26f8a879fb4b3dd8b37af6bd84c0c42b49ac4e490638a44fcc52b911,scikit-learn__scikit-learn-13439,scikit-learn/scikit-learn,True,exact_run_id,assignment-case-v1:7c0b0d0c26f8a879fb4b3dd8b37af6bd84c0c42b49ac4e490638a44fcc52b911,scikit-learn__scikit-learn-13439,shared-baseline
assignment-case-v1:7ebb25d7fde0c08f5ba33c0e407cfb9b854992bdb3efa496fd8323e82f9d7874,sphinx-doc__sphinx-10451,sphinx-doc/sphinx,False,exact_run_id,assignment-case-v1:7ebb25d7fde0c08f5ba33c0e407cfb9b854992bdb3efa496fd8323e82f9d7874,sphinx-doc__sphinx-10451,shared-baseline
assignment-case-v1:7ed6a368f99faf10820b9749d59406f88510a2fb9296ef78549f184906729f0f,django__django-14017,django/django,False,exact_run_id,assignment-case-v1:7ed6a368f99faf10820b9749d59406f88510a2fb9296ef78549f184906729f0f,django__django-14017,shared-baseline
assignment-case-v1:7f096b783a76d0a551addb4fc63b32f868139c79804a3871eff43f732995d4c3,pytest-dev__pytest-6202,pytest-dev/pytest,True,exact_run_id,assignment-case-v1:7f096b783a76d0a551addb4fc63b32f868139c79804a3871eff43f732995d4c3,pytest-dev__pytest-6202,shared-baseline
assignment-case-v1:7f8c7e9c4075be3456d433ad283adbd24cae1c6970ac47f5f207a3ab20f94e9e,scikit-learn__scikit-learn-14053,scikit-learn/scikit-learn,True,exact_run_id,assignment-case-v1:7f8c7e9c4075be3456d433ad283adbd24cae1c6970ac47f5f207a3ab20f94e9e,scikit-learn__scikit-learn-14053,shared-baseline
assignment-case-v1:7f91eba309be5c4cad96d8da4e89131503b0a5ffba5863509a23819c115573b5,django__django-10973,django/django,True,exact_run_id,assignment-case-v1:7f91eba309be5c4cad96d8da4e89131503b0a5ffba5863509a23819c115573b5,django__django-10973,shared-baseline
assignment-case-v1:810d4c05bacc24cf10d172fbdc02e5c271273e2ceb5993c13fa2640e839a5164,django__django-15498,django/django,False,exact_run_id,assignment-case-v1:810d4c05bacc24cf10d172fbdc02e5c271273e2ceb5993c13fa2640e839a5164,django__django-15498,shared-baseline
assignment-case-v1:811de7a9c07cfb18d7bd7231b668166f98d5f887be09c7fbc9c8a6a155fc14d7,django__django-13406,django/django,False,exact_run_id,assignment-case-v1:811de7a9c07cfb18d7bd7231b668166f98d5f887be09c7fbc9c8a6a155fc14d7,django__django-13406,shared-baseline
assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc,django__django-13109,django/django,True,exact_run_id,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc,django__django-13109,shared-baseline
assignment-case-v1:817603479dd48aeea5b7295b83588ce5d410d0decd5a2a8206a2ccb656da413b,django__django-11620,django/django,False,exact_run_id,assignment-case-v1:817603479dd48aeea5b7295b83588ce5d410d0decd5a2a8206a2ccb656da413b,django__django-11620,shared-baseline
assignment-case-v1:829dc8f59edb08b21e3941770285f542faadcddd490b228b1b41bd1537501797,sympy__sympy-20916,sympy/sympy,False,exact_run_id,assignment-case-v1:829dc8f59edb08b21e3941770285f542faadcddd490b228b1b41bd1537501797,sympy__sympy-20916,shared-baseline
assignment-case-v1:83e587a9e248708fdb6a70ff1871bfa7da672a9c1d52fe94e4feb07d11866a14,django__django-12193,django/django,False,exact_run_id,assignment-case-v1:83e587a9e248708fdb6a70ff1871bfa7da672a9c1d52fe94e4feb07d11866a14,django__django-12193,shared-baseline
assignment-case-v1:8424aa289ec3060d1bb39eb55b9d375c3eaa1c4b89ad6ff40bd2c1e204af31ff,matplotlib__matplotlib-23563,matplotlib/matplotlib,False,exact_run_id,assignment-case-v1:8424aa289ec3060d1bb39eb55b9d375c3eaa1c4b89ad6ff40bd2c1e204af31ff,matplotlib__matplotlib-23563,shared-baseline
assignment-case-v1:8473ef81f2d455f5d8c5eb5d52c83e3732e83768a0b56395142f9049f41d07ee,django__django-15103,django/django,True,exact_run_id,assignment-case-v1:8473ef81f2d455f5d8c5eb5d52c83e3732e83768a0b56395142f9049f41d07ee,django__django-15103,shared-baseline
assignment-case-v1:84b8daeba802044ab5f53e985859a8323f6a3e5cd57d105ab13a257df1a0ad68,django__django-11299,django/django,False,exact_run_id,assignment-case-v1:84b8daeba802044ab5f53e985859a8323f6a3e5cd57d105ab13a257df1a0ad68,django__django-11299,shared-baseline
assignment-case-v1:84cd06ec58b90cb6d62e69d4b020d8bd0e6bf83a81c01c049d1ce7d8113de7e9,mwaskom__seaborn-3407,mwaskom/seaborn,False,exact_run_id,assignment-case-v1:84cd06ec58b90cb6d62e69d4b020d8bd0e6bf83a81c01c049d1ce7d8113de7e9,mwaskom__seaborn-3407,shared-baseline
assignment-case-v1:85a80e46cd63390877eec84a78f638483c9eb421090a709d0309d7ce56b29aed,astropy__astropy-7166,astropy/astropy,True,exact_run_id,assignment-case-v1:85a80e46cd63390877eec84a78f638483c9eb421090a709d0309d7ce56b29aed,astropy__astropy-7166,shared-baseline
assignment-case-v1:85e2abd9362f6c2da45926a8c246aadd68f7bf7be5685cdac677974956c83a17,scikit-learn__scikit-learn-9288,scikit-learn/scikit-learn,True,exact_run_id,assignment-case-v1:85e2abd9362f6c2da45926a8c246aadd68f7bf7be5685cdac677974956c83a17,scikit-learn__scikit-learn-9288,shared-baseline
assignment-case-v1:86484410dbfedd5cab716cfd64c0f91e85a5841d96f2415a47d6f204f202d07b,scikit-learn__scikit-learn-13241,scikit-learn/scikit-learn,True,exact_run_id,assignment-case-v1:86484410dbfedd5cab716cfd64c0f91e85a5841d96f2415a47d6f204f202d07b,scikit-learn__scikit-learn-13241,shared-baseline
assignment-case-v1:864a256a48a264622da95f6ca73d18f64cbd452d1c4d4a6ce4980c8fd2e22191,django__django-15375,django/django,False,exact_run_id,assignment-case-v1:864a256a48a264622da95f6ca73d18f64cbd452d1c4d4a6ce4980c8fd2e22191,django__django-15375,shared-baseline
assignment-case-v1:8677ab341c3f62770459dabacbe96e5f22e910d7d0b1ba3344f17bc3df13ae2b,pallets__flask-4045,pallets/flask,False,exact_run_id,assignment-case-v1:8677ab341c3f62770459dabacbe96e5f22e910d7d0b1ba3344f17bc3df13ae2b,pallets__flask-4045,shared-baseline
assignment-case-v1:8682b33e2a49a0927941e5b392c6102477695401f4edf383176a2e34e77be0c3,django__django-11119,django/django,True,exact_run_id,assignment-case-v1:8682b33e2a49a0927941e5b392c6102477695401f4edf383176a2e34e77be0c3,django__django-11119,shared-baseline
assignment-case-v1:86d0f5c624bbc9511f2eac52f3343b06dd6dccc2fda42897fc0d3aadc9f2cb46,sphinx-doc__sphinx-8801,sphinx-doc/sphinx,False,exact_run_id,assignment-case-v1:86d0f5c624bbc9511f2eac52f3343b06dd6dccc2fda42897fc0d3aadc9f2cb46,sphinx-doc__sphinx-8801,shared-baseline
assignment-case-v1:877b9c0d403fc2964fe818e2e715ecd07d3d00d285ecbdbad5f51004a64d66e9,sphinx-doc__sphinx-7738,sphinx-doc/sphinx,False,exact_run_id,assignment-case-v1:877b9c0d403fc2964fe818e2e715ecd07d3d00d285ecbdbad5f51004a64d66e9,sphinx-doc__sphinx-7738,shared-baseline
assignment-case-v1:879033569cedd72ef09ebba4397ead58e7a2064500a8013155d2d1f6196f1f70,matplotlib__matplotlib-20488,matplotlib/matplotlib,False,exact_run_id,assignment-case-v1:879033569cedd72ef09ebba4397ead58e7a2064500a8013155d2d1f6196f1f70,matplotlib__matplotlib-20488,shared-baseline
assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192,sphinx-doc__sphinx-10673,sphinx-doc/sphinx,False,exact_run_id,assignment-case-v1:8795925182f26f46eb1dad480fe870f8bc5db7118257d817937edf84e1c66192,sphinx-doc__sphinx-10673,shared-baseline
assignment-case-v1:87f3da37bf8635fb168a2a7796e58f47c874633d132175d01f41d2ca89da3e56,django__django-12741,django/django,True,exact_run_id,assignment-case-v1:87f3da37bf8635fb168a2a7796e58f47c874633d132175d01f41d2ca89da3e56,django__django-12741,shared-baseline
assignment-case-v1:87fd12b63af31c6868e10f5c4ae6cdbdc3183ba5c46e63683b2b8c4822df9d90,scikit-learn__scikit-learn-13584,scikit-learn/scikit-learn,True,exact_run_id,assignment-case-v1:87fd12b63af31c6868e10f5c4ae6cdbdc3183ba5c46e63683b2b8c4822df9d90,scikit-learn__scikit-learn-13584,shared-baseline
assignment-case-v1:88429770977a9d0e314d166e228a5e2021abb28f5c80f68470f11bbf0826c77b,sympy__sympy-12096,sympy/sympy,True,exact_run_id,assignment-case-v1:88429770977a9d0e314d166e228a5e2021abb28f5c80f68470f11bbf0826c77b,sympy__sympy-12096,shared-baseline
assignment-case-v1:884a53bcdccb8a4b1ef007c168aeca5f79a51ed365a92421b6b3cb814882d8b4,sympy__sympy-18698,sympy/sympy,False,exact_run_id,assignment-case-v1:884a53bcdccb8a4b1ef007c168aeca5f79a51ed365a92421b6b3cb814882d8b4,sympy__sympy-18698,shared-baseline
assignment-case-v1:884ee9e19fd2ebb7b5f7036d7a84e84ffe87de9723106cb630cccdf4c10622ee,sympy__sympy-15875,sympy/sympy,False,exact_run_id,assignment-case-v1:884ee9e19fd2ebb7b5f7036d7a84e84ffe87de9723106cb630cccdf4c10622ee,sympy__sympy-15875,shared-baseline
assignment-case-v1:889922001e480be910f19319983931574f3984c1fab8488135a1ebbd44a80827,psf__requests-2317,psf/requests,True,exact_run_id,assignment-case-v1:889922001e480be910f19319983931574f3984c1fab8488135a1ebbd44a80827,psf__requests-2317,shared-baseline
assignment-case-v1:88c6826fc97f803a02c904c273c6c2b92cda59b9c91d30e4e17d4a30cf2f097a,django__django-15987,django/django,False,exact_run_id,assignment-case-v1:88c6826fc97f803a02c904c273c6c2b92cda59b9c91d30e4e17d4a30cf2f097a,django__django-15987,shared-baseline
assignment-case-v1:8967b82c445541d914667dacafe1c91d1090a53022ac228f6b8f53f4f0edb5f4,django__django-13158,django/django,False,exact_run_id,assignment-case-v1:8967b82c445541d914667dacafe1c91d1090a53022ac228f6b8f53f4f0edb5f4,django__django-13158,shared-baseline
assignment-case-v1:89a20c09c6ed98b28496a248b9ca695836290b44f3d793d0b4771e924767554f,psf__requests-1963,psf/requests,False,exact_run_id,assignment-case-v1:89a20c09c6ed98b28496a248b9ca695836290b44f3d793d0b4771e924767554f,psf__requests-1963,shared-baseline
assignment-case-v1:8a34f41965ad59319dd89bc1a3bf424a95a7a2bdf1bdf5b30feffd61eefde93f,psf__requests-2317,psf/requests,True,exact_run_id,assignment-case-v1:8a34f41965ad59319dd89bc1a3bf424a95a7a2bdf1bdf5b30feffd61eefde93f,psf__requests-2317,shared-baseline
assignment-case-v1:8a5b0db8601a14cc7e165935841477a5bfb957b111e082edd0bfa4a567073fda,django__django-15104,django/django,True,exact_run_id,assignment-case-v1:8a5b0db8601a14cc7e165935841477a5bfb957b111e082edd0bfa4a567073fda,django__django-15104,shared-baseline
assignment-case-v1:8aa37389cd107ab359726576ded9f32bd6ec163ac842ffa050c08c0d2ad5d7dc,sympy__sympy-20590,sympy/sympy,False,exact_run_id,assignment-case-v1:8aa37389cd107ab359726576ded9f32bd6ec163ac842ffa050c08c0d2ad5d7dc,sympy__sympy-20590,shared-baseline
assignment-case-v1:8bab5da177e4115cfdf9633451578ad7689ff0ebba204dabf79e1f9150fae7c1,scikit-learn__scikit-learn-13779,scikit-learn/scikit-learn,True,exact_run_id,assignment-case-v1:8bab5da177e4115cfdf9633451578ad7689ff0ebba204dabf79e1f9150fae7c1,scikit-learn__scikit-learn-13779,shared-baseline
assignment-case-v1:8baced33b66ab4f395268370adebfd1b7769cf40ff1006e5c20b137fec15726d,sympy__sympy-14248,sympy/sympy,False,exact_run_id,assignment-case-v1:8baced33b66ab4f395268370adebfd1b7769cf40ff1006e5c20b137fec15726d,sympy__sympy-14248,shared-baseline
assignment-case-v1:8bc01be0419434eb60219fb9022a6bfbb7b0fbe894db0948ac6fe248cdbbf427,django__django-16560,django/django,False,exact_run_id,assignment-case-v1:8bc01be0419434eb60219fb9022a6bfbb7b0fbe894db0948ac6fe248cdbbf427,django__django-16560,shared-baseline
assignment-case-v1:8bcbbfce984308131b6f425bbb4e8ceb09fc37a50194b48e54147475b337b76b,sphinx-doc__sphinx-8593,sphinx-doc/sphinx,False,exact_run_id,assignment-case-v1:8bcbbfce984308131b6f425bbb4e8ceb09fc37a50194b48e54147475b337b76b,sphinx-doc__sphinx-8593,shared-baseline
assignment-case-v1:8c24993b52f456fe79319e43e6466c8e777ecdd8fdd6818d3306279bc8226a9d,sympy__sympy-24102,sympy/sympy,False,exact_run_id,assignment-case-v1:8c24993b52f456fe79319e43e6466c8e777ecdd8fdd6818d3306279bc8226a9d,sympy__sympy-24102,shared-baseline
assignment-case-v1:8c53121222e13e925ac7ce1ed626f1da06c9a2f8a7570c4c7c464fa8215b0135,scikit-learn__scikit-learn-14087,scikit-learn/scikit-learn,False,exact_run_id,assignment-case-v1:8c53121222e13e925ac7ce1ed626f1da06c9a2f8a7570c4c7c464fa8215b0135,scikit-learn__scikit-learn-14087,shared-baseline
assignment-case-v1:8d515eb02f2a4b1dbc3370f84eee71a2c1c140e082c5b3eed1363ae9f7d6f54f,sympy__sympy-13878,sympy/sympy,False,exact_run_id,assignment-case-v1:8d515eb02f2a4b1dbc3370f84eee71a2c1c140e082c5b3eed1363ae9f7d6f54f,sympy__sympy-13878,shared-baseline
assignment-case-v1:8dc98cdcf4da736a8827dffd35166546feaf8120659e9f2291a1532833fc75e1,sympy__sympy-19783,sympy/sympy,False,exact_run_id,assignment-case-v1:8dc98cdcf4da736a8827dffd35166546feaf8120659e9f2291a1532833fc75e1,sympy__sympy-19783,shared-baseline
assignment-case-v1:8e156cd9adfb31f4fcc81761c427c1ff5fa471ea94ec6ca56fd297e6c82389fa,sympy__sympy-18199,sympy/sympy,False,exact_run_id,assignment-case-v1:8e156cd9adfb31f4fcc81761c427c1ff5fa471ea94ec6ca56fd297e6c82389fa,sympy__sympy-18199,shared-baseline
assignment-case-v1:8e17f9189457d2cfe45938a765ddbbebf873eaeaa84f5c642658cf9beab97518,sympy__sympy-21596,sympy/sympy,False,exact_run_id,assignment-case-v1:8e17f9189457d2cfe45938a765ddbbebf873eaeaa84f5c642658cf9beab97518,sympy__sympy-21596,shared-baseline
assignment-case-v1:8ed4e126a7d0ded35790423a1c037c4c60b8a50d9c97888a2057e73f0c3a9d6a,sympy__sympy-15017,sympy/sympy,True,exact_run_id,assignment-case-v1:8ed4e126a7d0ded35790423a1c037c4c60b8a50d9c97888a2057e73f0c3a9d6a,sympy__sympy-15017,shared-baseline
assignment-case-v1:8fec2908bac366037b24d1fea33db30df82b626a9c4be0ad860c07499fd3e22e,django__django-11964,django/django,False,exact_run_id,assignment-case-v1:8fec2908bac366037b24d1fea33db30df82b626a9c4be0ad860c07499fd3e22e,django__django-11964,shared-baseline
assignment-case-v1:8fefad0a6e9b7a7e38e5b34e5434fbd4063a44f04c2fdaf070f09e7348efbb81,django__django-12470,django/django,False,exact_run_id,assignment-case-v1:8fefad0a6e9b7a7e38e5b34e5434fbd4063a44f04c2fdaf070f09e7348efbb81,django__django-12470,shared-baseline
assignment-case-v1:91f20cfbff27367fb5fcea5480ca07c595ea8c5ebfc96b18e439a0bc751307d5,scikit-learn__scikit-learn-15512,scikit-learn/scikit-learn,True,exact_run_id,assignment-case-v1:91f20cfbff27367fb5fcea5480ca07c595ea8c5ebfc96b18e439a0bc751307d5,scikit-learn__scikit-learn-15512,shared-baseline
assignment-case-v1:927205c696a7dff3f7fc8449cb0554333ac0e6f92dc2cf49227227ede37d0bff,pytest-dev__pytest-7220,pytest-dev/pytest,False,exact_run_id,assignment-case-v1:927205c696a7dff3f7fc8449cb0554333ac0e6f92dc2cf49227227ede37d0bff,pytest-dev__pytest-7220,shared-baseline
assignment-case-v1:93e28d35fd515f141f548c45309ce169a2925e6e5c340e1c359e9f2a789ec2bc,sympy__sympy-13146,sympy/sympy,False,exact_run_id,assignment-case-v1:93e28d35fd515f141f548c45309ce169a2925e6e5c340e1c359e9f2a789ec2bc,sympy__sympy-13146,shared-baseline
assignment-case-v1:942d4b9b3137a84272f46d1f62b9f7749fb7bf082461a2efc3dd3b161788c69f,django__django-16032,django/django,False,exact_run_id,assignment-case-v1:942d4b9b3137a84272f46d1f62b9f7749fb7bf082461a2efc3dd3b161788c69f,django__django-16032,shared-baseline
assignment-case-v1:943901d0921d248aff8e6f052ba2f84bc3108f01a25309f1b29341d9b6d8d678,sympy__sympy-12171,sympy/sympy,False,exact_run_id,assignment-case-v1:943901d0921d248aff8e6f052ba2f84bc3108f01a25309f1b29341d9b6d8d678,sympy__sympy-12171,shared-baseline
assignment-case-v1:9466cb2ae9a1d185a7a08a879fdb001125dc72394abdccc1072226446f822575,django__django-14089,django/django,True,exact_run_id,assignment-case-v1:9466cb2ae9a1d185a7a08a879fdb001125dc72394abdccc1072226446f822575,django__django-14089,shared-baseline
assignment-case-v1:94adaef9a32a10cd326645754322d1ff61604eac2d504dadc623af028d75a73b,sympy__sympy-14711,sympy/sympy,True,exact_run_id,assignment-case-v1:94adaef9a32a10cd326645754322d1ff61604eac2d504dadc623af028d75a73b,sympy__sympy-14711,shared-baseline
assignment-case-v1:94c4627af89c1e44c029c232e56b9831b88f1c8d890d0c211fbeebbbceb9e7fc,django__django-16493,django/django,True,exact_run_id,assignment-case-v1:94c4627af89c1e44c029c232e56b9831b88f1c8d890d0c211fbeebbbceb9e7fc,django__django-16493,shared-baseline
assignment-case-v1:95252b3a0a8abeb81dba981984c0a4aec2931f77ce9a9009dccb2c7b55eabcdc,sympy__sympy-16281,sympy/sympy,False,exact_run_id,assignment-case-v1:95252b3a0a8abeb81dba981984c0a4aec2931f77ce9a9009dccb2c7b55eabcdc,sympy__sympy-16281,shared-baseline
assignment-case-v1:968a067984affe261c165e0f57c41ce99ce5c2930db9e21b670b9362f643ef0a,pydata__xarray-3677,pydata/xarray,True,exact_run_id,assignment-case-v1:968a067984affe261c165e0f57c41ce99ce5c2930db9e21b670b9362f643ef0a,pydata__xarray-3677,shared-baseline
